-0.00180922	1.14946e-05	0.00231993	1.32083e-05
-0.00347496	3.46743e-05	0.00350122	5.03461e-05
-0.00168301	1.1456e-05	0.00253192	1.3487e-05
-0.0018051	2.97267e-05	0.00298992	5.20939e-05
-0.00117942	1.25252e-05	0.00194673	1.96847e-05
-0.00162845	1.75669e-05	0.0021007	2.32339e-05
